,StockV9j,CryptoV3,CryptoV2,HybridV3_Best
2018-05-02,1.9037775576420854,302.60262847222845,139.49162036440225,5.798719537381005
2018-05-03,1.9274920940880902,304.1443968178613,140.20233383653792,5.862414182945725
2018-05-04,1.9560087421396521,304.78068216685267,140.49564415837168,5.9342531564023115
2018-05-07,1.9766520751668994,304.8540997071209,140.5294876570448,5.984642208752068
2018-05-08,1.9879181493800477,304.9030447339664,140.55204998949355,6.012122305911992
2018-05-09,2.05646141810852,304.26675938497505,140.2587396676598,6.175451053651981
2018-05-10,2.078089561539723,306.3469230259083,141.21763879673173,6.2358535148990875
2018-05-11,2.0906053928388424,305.9064177842989,141.01457780469298,6.264105802659042
2018-05-14,2.0741446031045787,304.65831959973895,140.43923832724983,6.219536964281601
2018-05-15,2.0612989238033155,299.7393444017675,138.17172391615037,6.1686377131592725
2018-05-16,2.070736363303941,299.27436664673536,137.95738175788722,6.189317829309108
2018-05-17,2.096672197573108,299.4456742406946,138.03634992145786,6.252043027642749
2018-05-18,2.101725953887345,299.56803680780826,138.09275575257973,6.264609773323065
2018-05-21,2.1159847720649068,299.7393444017675,138.17172391615037,6.299327236664654
2018-05-22,2.103104592712179,299.56803680780826,138.09275575257973,6.267931563284234
2018-05-23,2.1118380538429733,299.88617948230393,138.23941091349664,6.29008570785778
2018-05-24,2.1475266633852477,302.455793391692,139.42393336705604,6.385903687319174
2018-05-25,2.1558281065734346,301.5258378816277,138.99524905052976,6.401724956237735
2018-05-29,2.1575378735395923,301.4768928547822,138.972686718081,6.405578843107629
2018-05-30,2.1829660161558597,301.9173980963916,139.17574771011977,6.467846254751766
2018-05-31,2.166389085473064,301.2566402339775,138.87115622206161,6.425722985561947
2018-06-01,2.2117081162677517,299.76381691519015,138.1830050823747,6.526891241901197
2018-06-04,2.2238386432719555,299.47014675411725,138.04763108768222,6.554250764658687
2018-06-05,2.21969981388881,300.6448273984089,138.58912706645222,6.549634018816326
2018-06-06,2.220372366180902,300.8161349923681,138.66809523002286,6.551968007598915
2018-06-07,2.198254662401882,300.6692999118317,138.6004082326766,6.499115695991622
2018-06-08,2.2030096428293824,301.03638761317285,138.76962572604225,6.51194909026017
2018-06-11,2.208030855266377,301.5747829084732,139.0178113829785,6.526152272986754
2018-06-12,2.2334947782456998,300.57140985814067,138.55528356777907,6.5820194500555695
2018-06-13,2.241031778855722,301.4768928547822,138.97268671808098,6.60375415827132
2018-06-14,2.248792669487751,301.9418706098143,139.1870288763441,6.624086702138512
2018-06-15,2.245971197317004,296.9494778715746,136.88567096657152,6.595533009637181
2018-06-18,2.259760747276361,296.38661006285145,136.6262041434109,6.625428225398776
2018-06-19,2.26439464867023,295.62796214674637,136.27648799045525,6.632905428247521
2018-06-20,2.2788960359177683,294.3064464219182,135.66730501433898,6.660957526180441
2018-06-21,2.261442838140572,293.79252364004054,135.43040052362707,6.617820239623242
2018-06-22,2.250946794381699,294.5022265293001,135.75755434413395,6.5964452679389
2018-06-25,2.209585797886042,293.40096342527664,135.24990186403704,6.4945445200493355
2018-06-26,2.227575228844921,291.85919507964377,134.53918839190138,6.530019466296576
2018-06-27,2.207471806819446,290.19506416689717,133.77206908864386,6.475427158485925
2018-06-28,2.224116235694291,289.31405368367837,133.36594710456635,6.51055536733111
2018-06-29,2.2203079983637606,290.36637176085634,133.8510372522145,6.506373372841804
2018-07-02,2.2235871768731763,286.59178023555916,153.25538541432067,6.4971449932441585
2018-07-03,2.215388385770699,289.4952726455738,150.16635934665393,6.491144676619778
2018-07-05,2.2375217001176178,290.4712364808728,148.19991201803407,6.547402285969684
2018-07-06,2.263586994205619,290.00765365910576,149.96812685362994,6.606329893623769
2018-07-09,2.2730616215150157,290.71522743969757,152.68098045048052,6.6316751095325355
2018-07-10,2.2705463231342287,290.1784473302831,142.1465091998588,6.62335542631477
2018-07-11,2.2667646026362753,287.0309639614437,141.96290344859622,6.6001618426527955
2018-07-12,2.281318370373551,288.22651965968504,137.45512015795052,6.639561191710763
2018-07-13,2.2760261650412406,286.9577666737963,139.31019197669335,6.621393844716355
2018-07-16,2.281566908238916,286.81137209850147,152.2584853402979,6.633613511998173
2018-07-17,2.2864977301169924,283.71268692142706,163.00051416634554,6.63074873364363
2018-07-18,2.2817371878051995,283.7858842090745,156.59638975616534,6.620046577084729
2018-07-19,2.281374776999492,282.5659294149507,155.397897633971,6.613513675654121
2018-07-20,2.287053642608068,284.39586160613635,148.70708213180833,6.635249706656958
2018-07-23,2.28130829196284,283.0295122367177,153.4648342851221,6.615539208882938
2018-07-24,2.2600526111920898,283.12710862024767,162.1260384428906,6.566684173102628
2018-07-25,2.2846656790895388,284.6886507567261,162.4805325780061,6.631139169357445
2018-07-26,2.3006326647942124,282.46833303142074,158.2662908004233,6.657870539487917
2018-07-27,2.275022186359048,282.6147276067156,161.69112369111565,6.599268701753277
2018-07-30,2.245812266187436,282.175543880831,156.32500071876697,6.529433125810087
2018-07-31,2.241660770644585,283.0051131408352,148.69490785683772,6.5236163230743065
2018-08-01,2.2351687550331127,280.0883964208523,147.16242344654182,6.495055239908654
2018-08-02,2.2724313839168175,278.5801907079729,146.36999073387153,6.574683947718708
2018-08-03,2.264632551576518,279.55322665176607,146.88123764527174,6.561225711074859
2018-08-06,2.2779888366615157,278.1179986346712,146.12714845095647,6.5854459237500675
2018-08-07,2.283519732733881,278.7504719981368,146.4594589433666,6.60123257049413
2018-08-08,2.266008760896412,279.5289007531713,146.8684564724867,6.56442266361484
2018-08-09,2.2634525575759765,279.1153604770592,146.65117653514164,6.556556285649796
2018-08-10,2.2698555319067513,278.99373098408506,146.58727067121663,6.57082288500656
2018-08-13,2.2692315219113723,274.7853505271798,144.37612777941084,6.549554725509653
2018-08-14,2.2903442839490227,275.0529354117229,144.5167206800459,6.599579569317196
2018-08-15,2.2593322855933433,270.4796664758952,142.11386019646505,6.506145156993866
2018-08-16,2.267602767840478,270.2607333885418,141.99882964140002,6.52414495725297
2018-08-17,2.281100601263775,272.76630094380914,143.3152904382555,6.567309744145687
2018-08-20,2.290567425756203,274.1285512651195,144.03103611421574,6.595673500225573
2018-08-21,2.300568756543112,274.9313059187488,144.45281481612088,6.622575449739732
2018-08-22,2.3052060953230553,275.53945338361956,144.77234413574598,6.636184764190933
2018-08-23,2.3141741054102907,272.93658223397296,143.4047586477505,6.644300633093935
2018-08-24,2.3359256694704733,277.70445835855924,145.90986851361137,6.7174755315688035
2018-08-27,2.353291253252118,278.75047199813685,146.45945894336657,6.762486887497939
2018-08-28,2.3633709371222182,276.5368152260075,145.29637221993116,6.774918444722374
2018-08-29,2.3779588107275114,277.80176195293853,145.9609932047514,6.814570940486133
2018-08-30,2.3730262605999313,276.43951163162814,145.24524752879114,6.796579391141211
2018-08-31,2.3886239229814783,276.1232749498954,145.0790922825861,6.830762968466067
2018-09-04,2.4496198652972025,274.7123728313954,144.33778426105584,6.963326749395829
2018-09-05,2.391438306462072,275.66108287659364,144.836249999671,6.835826044435401
2018-09-06,2.40145831650839,276.1962526456799,145.1174358009411,6.861393688220873
2018-09-07,2.4054598977814883,275.44214978924026,144.72121944460596,6.866793518318342
2018-09-10,2.4564374157626148,275.2475426004816,144.61897006232593,6.982242385285225
2018-09-11,2.479687909335221,275.41782389064537,144.70843827182094,7.035976547149234
2018-09-12,2.5028444566897092,277.7287842571541,145.92264968639637,7.100348294610327
2018-09-13,2.5186562488667663,276.73142241476614,145.3986216022112,7.131133955717513
2018-09-14,2.5597647314266694,274.9313059187488,144.45281481612085,7.214969634424193
2018-09-17,2.512457030115215,276.36653393584373,145.20690401043612,7.115829079883137
2018-09-18,2.546623928032684,275.95299365973165,144.98962407309102,7.191114045631184
2018-09-19,2.4950460575932047,277.0233331979041,145.55199567563122,7.080176701726773
2018-09-20,2.5051453650222513,277.97204324310235,146.05046141424637,7.107953131398205
2018-09-21,2.506219857264574,276.0746231527057,145.053529937016,7.100688402337644
2018-09-24,2.5505672086105617,276.02597135551605,145.02796759144601,7.200955007006397
2018-09-25,2.6087576905612457,276.463837530223,145.2580287015761,7.334669843838117
2018-09-26,2.604402390127445,275.0042836145332,144.4911583344758,7.31712922295577
2018-09-27,2.6410689329079062,272.5716937550504,143.21304105597537,7.3865966849186
2018-09-28,2.633476221090312,274.2988325552832,144.1205043237107,7.378969291444493
2018-10-01,2.5902614825366936,273.8366404819814,143.87766204079557,7.279612836717417
2018-10-02,2.545898225008934,276.99900729930914,145.5392145028462,7.1966843650639225
2018-10-03,2.548060140122435,275.90434186254186,144.964061727521,7.195885285790784
2018-10-04,2.516615863019459,276.05029725411083,145.040748764231,7.125606096386301
2018-10-05,2.5052297246020503,276.8287260091453,145.44974629335115,7.10383358061917
2018-10-08,2.475564782118489,273.763662786197,143.8393185224406,7.02080840337484
2018-10-09,2.45918101967108,273.909618177766,143.91600555915062,6.9843849783580625
2018-10-10,2.359352030731526,274.5907433384212,144.27387839713074,6.761037003419141
2018-10-11,2.355198281191115,281.6452539309214,147.98041850478205,6.7862540654349255
2018-10-12,2.4066719954440803,280.30732950820584,147.27745400160683,6.8984594353906115
2018-10-15,2.4009674087799886,282.1804237000076,148.26160430605216,6.894597679339773
2018-10-16,2.4678131847711082,281.693905728111,148.00598085035207,7.045783243285847
2018-10-17,2.46848500363595,281.6695798295162,147.99319967756708,7.047196027204551
2018-10-18,2.4357479031161815,281.9858165112489,148.1593549237721,6.974010385197198
2018-10-19,2.3812914525141196,282.20474959860235,148.27438547883713,6.850357950142324
2018-10-22,2.4109453269666385,281.47497264075747,147.89095029528698,6.915060172121924
2018-10-23,2.394866860151268,283.1291337452058,148.76007004466732,6.886294866811914
2018-10-24,2.316014546673206,283.7859330072662,149.10516170986244,6.708101766064123
2018-10-25,2.322546068438307,283.15345964380066,148.77285121745234,6.72024601188579
2018-10-26,2.2627667807067335,284.0535178918093,149.2457546104975,6.586142082986217
2018-10-29,2.229401487816762,282.9345265564472,148.6578206623873,6.503261048360437
2018-10-30,2.2681826750731187,281.69390572811096,148.00598085035207,6.588059031989739
2018-10-31,2.3282424753747573,280.1127223194472,147.1752046193268,6.72022065673337
2018-11-01,2.339227173497779,283.7129553114818,149.06681819150745,6.76286030466777
2018-11-02,2.3369180631923534,283.76160710867146,149.09238053707747,6.757751614700642
2018-11-05,2.3404276453680515,283.08048194801626,148.73450769909735,6.762626460397606
2018-11-06,2.336907317996162,282.2777272943869,148.3127289971922,6.750653451396291
2018-11-07,2.3447285565979477,282.2534013957921,148.2999478244072,6.768611748900879
2018-11-08,2.3468062077850615,281.6452539309214,147.9804185047821,6.770493102135453
2018-11-09,2.3364884216648396,278.48288711359373,146.3188660427315,6.731475723851454
2018-11-12,2.3291903738015476,276.4881634288178,145.27080987436113,6.705011777648414
2018-11-13,2.326287248540946,276.5854670231971,145.32193456550115,6.6987979594344
2018-11-14,2.3313163776568677,278.8721014911109,146.52336480729156,6.7214597888814
2018-11-15,2.333545589941941,279.18833817284366,146.6895200534966,6.7281258606515735
2018-11-16,2.3447653278628615,281.2560395534041,147.775919740222,6.763970897860971
2018-11-19,2.3437352962210993,281.37766904637823,147.83982560414705,6.762178840152538
2018-11-20,2.3344056880857686,281.37766904637823,147.83982560414705,6.740644504318157
2018-11-21,2.333955799884816,281.83986111968,148.08266788706214,6.741819697031683
2018-11-23,2.334780771643189,281.62092803232656,147.9676373319971,6.74267868648692
2018-11-26,2.336056534755548,281.30469135059377,147.80148208579206,6.744111843536766
2018-11-27,2.3333420180510407,279.62620434755064,146.91958116362676,6.729794328721179
2018-11-28,2.3440065207828,280.6722179871282,147.46917159338193,6.75943596826899
2018-11-29,2.349885074052319,281.547950336542,147.9292938136421,6.777215661168829
2018-11-30,2.3526077943976507,281.06143236464544,147.67367035794203,6.781155437185146
2018-12-03,2.358532589508119,283.17778554239544,148.7856323902374,6.8050297680984615
2018-12-04,2.359030502616998,284.9049243426283,149.69309565797275,6.814480019045952
2018-12-06,2.3593948367483533,284.953576139818,149.71865800354274,6.815554709273567
2018-12-07,2.3617755893820678,287.2645365063267,150.93286941811817,6.8321112767451435
2018-12-10,2.359608809635364,286.26717466393876,150.408841333933,6.822352732764962
2018-12-11,2.3592805901204095,285.92661208361113,150.22990491494292,6.819970280705865
2018-12-12,2.3597755149435358,286.5347595484819,150.54943423456805,6.824015951094086
2018-12-13,2.359657827461386,285.90228618501635,150.21712374215792,6.820731132686144
2018-12-14,2.3500787432786163,284.75896895105944,149.6164086212627,6.793124811071839
2018-12-17,2.3472256330665173,286.7293667372405,150.6516836168481,6.79592810727933
2018-12-18,2.3488394142289826,287.4104918978957,151.0095564548282,6.802894758222219
2018-12-19,2.3408425235217774,285.6590271990681,150.0893120143079,6.776074477709855
2018-12-20,2.349891873496124,290.06201484473195,152.4027042883937,6.817919237256399
2018-12-21,2.343164619011542,288.7970681178009,151.73808330357346,6.7963580783106305
2018-12-24,2.3429607315193817,291.9594349351286,153.39963576562405,6.810769184522046
2018-12-26,2.3564092227883564,291.08370258571483,152.9395135453639,6.8379582157736385
2018-12-27,2.368720711787648,293.2973593578442,154.1026002687993,6.876939512895198
2018-12-28,2.3731761671198774,294.48932838899077,154.72887773526455,6.892877296466591
2018-12-31,2.3801292300839028,294.9515204622925,154.9717200181796,6.911197035769478
2019-01-02,2.375686702513613,295.14612765105113,155.07396940045965,6.9017891913574285
2019-01-03,2.3889855077456987,297.82197649648225,156.47989840681015,6.945212069517396
2019-01-04,2.3785950016918425,295.41371253559424,155.2145623010947,6.909814259396552
2019-01-07,2.380367105993004,296.435400276577,155.75137155806487,6.918712143069022
2019-01-08,2.3820329837332475,295.6326456229477,155.3295928561597,6.9188385301271795
2019-01-09,2.3892286143348485,297.5300657133443,156.32652433339007,6.944440092163504
2019-01-10,2.3705546215579867,295.77860101451665,155.40627989286975,6.8928424629871
2019-01-11,2.373706664734432,296.289444885008,155.67468452135483,6.90255554661819
2019-01-14,2.3700643782969126,296.994895944258,156.04533853211996,6.897369287836438
2019-01-15,2.3695515533981157,296.4840520737666,155.77693390363484,6.893802594257734
2019-01-16,2.3741545891688527,297.43276211896483,156.27539964225,6.908927839465261
2019-01-17,2.378703056427389,297.0435477414476,156.07090087768992,6.917708706634548
2019-01-18,2.3604417717868102,294.3920247946113,154.67775304412444,6.862872934040594
2019-01-22,2.374037691949969,295.43803843418897,155.22734347387967,6.8993734687701656
2019-01-23,2.3799582871088907,295.0244981580769,155.0100635365346,6.911207022494611
2019-01-24,2.3780042493950515,294.5623060847752,154.76722125361954,6.904502077337277
2019-01-25,2.4034445438675287,298.86799013605975,157.02948883656532,6.983779443312857
2019-01-28,2.409804995999766,299.91400377563735,157.57907926632052,7.003453419723429
2019-01-29,2.4231086836293128,301.5924907786805,158.46098018848582,7.042223357213158
2019-01-30,2.438503678305115,303.31962957891324,159.36844345622112,7.086082826353982
2019-01-31,2.4550094473050077,303.4655849704822,159.44513049293116,7.125136262323005
2019-02-01,2.4497697632422026,302.85743750561153,159.12560117330605,7.110114852537464
2019-02-04,2.465414516827296,301.54383898149075,158.4354178429158,7.140272413205589
2019-02-05,2.505999288860777,302.32226773652525,158.84441537203594,7.237991392915213
2019-02-06,2.44589887955586,300.27889225455965,157.77079685809557,7.089338422412236
2019-02-07,2.4860959636090847,301.00866921240447,158.15423204164568,7.185992000107141
2019-02-08,2.519463351507141,302.1519864463614,158.7549471625409,7.268608905249831
2019-02-11,2.5593408727105325,300.66810663207684,157.97529562265564,7.353506398878194
2019-02-12,2.5656486504337006,301.30057999554236,158.30760611506574,7.371098928809821
2019-02-13,2.568395994339363,300.1086109643958,157.68132864860053,7.371581285189936
2019-02-14,2.581993515362356,301.7870979674389,158.56322957076583,7.411048149926503
2019-02-15,2.5885937922093247,303.5872144634562,159.50903635685614,7.435045038387857
2019-02-19,2.5973221308512784,308.20913519647354,161.937459186007,7.4777396565605825
2019-02-20,2.5337870734246897,307.6739654273873,161.6562733847369,7.32880790142552
2019-02-21,2.540902373998587,304.19536192832686,159.82856567648125,7.328700223499458
2019-02-22,2.719960659410105,305.29002736509415,160.40371845180647,7.747139647057832
2019-02-25,2.717030890048587,304.97379068336136,160.23756320560142,7.738858879403468
2019-02-26,2.7060711579746997,305.48463455385274,160.50596783408653,7.716478372328807
2019-02-27,2.750491687609705,303.319629578913,159.36844345622112,7.80687449883615
2019-02-28,2.7620146589045906,301.61681667727504,158.4737613612708,7.824274096595002
2019-03-01,2.7485341416563402,295.594599917545,158.4271174221432,7.762479263225772
2019-03-04,2.73377660175478,294.8185064487756,148.41558511111575,7.725060241311811
2019-03-05,2.731275726885122,295.2065531831603,158.78462416874783,7.721440276507534
2019-03-06,2.7112665220601513,294.9397710532708,160.65572503895356,7.674791139460778
2019-03-07,2.707968042999311,294.6972418442804,160.44356276272418,7.666059329588655
2019-03-08,2.728344128348325,297.92288032385324,156.38073008537862,7.728987820219286
2019-03-11,2.7465939701380124,296.4677050699106,156.96155053569748,7.762796764356752
2019-03-12,2.7671940397066424,298.26242121643986,157.32312253407272,7.8187736091241025
2019-03-13,2.7831205771813496,300.34817241375765,155.85725099685473,7.8657096099399055
2019-03-14,2.7797206691746417,296.8800047251944,155.987598623698,7.839857183193681
2019-03-15,2.7691048283221398,298.23816829554085,159.78975800320205,7.8230777933237565
2019-03-18,2.7969267237061537,298.40793874183413,162.2345421749533,7.886848792450523
2019-03-19,2.7898047725247586,299.2325380524016,162.66549277362967,7.87514144928476
2019-03-20,2.796228210242901,301.1727717243251,164.24742157778235,7.899859797140608
2019-03-21,2.81730341038445,299.96012567937294,159.88325568987503,7.941131235265594
2019-03-22,2.797978723251667,300.66346038544515,160.7527608913488,7.901278859570088
2019-03-25,2.8084288357724048,302.9674878708543,157.2814841566201,7.936996845214987
2019-03-26,2.805850239904851,301.4638067751136,157.7313651836611,7.92328833565437
2019-03-27,2.806134902588956,299.8873669166758,163.05580379851386,7.915644785498936
2019-03-28,2.8120237659000313,295.6431057593431,162.1391848890224,7.9065282090582745
2019-03-29,2.825832969281106,295.90988788923255,166.4943713601616,7.939016862508818
2019-04-01,2.820545663537014,294.39205278885515,167.40244617668893,7.9189889035403125
2019-04-02,2.8225251940928513,295.4821245715836,192.65061016141212,7.9292995711998575
2019-04-03,2.8238992092346376,295.0460958584922,207.6526076877391,7.930047402871794
2019-04-04,2.8093724507956526,295.79703419770516,195.88176561587522,7.90144891843514
2019-04-05,2.8267637148652085,295.4821245715836,200.0429490622591,7.938897304432225
2019-04-08,2.841049909452476,296.7659868934638,214.11867612464482,7.977894110523743
2019-04-09,2.8264676448441475,298.3163112066775,210.60689168362077,7.953470988293014
2019-04-10,2.8405129119279224,299.2368162676481,212.07263724002934,7.989997216844721
2019-04-11,2.8182889201315047,295.4094531194017,200.26847758429255,7.919547557574647
2019-04-12,2.815369956501697,295.1187673106741,201.62632739741682,7.911427015786784
2019-04-15,2.8100385785831783,294.5616195106129,198.7368204926957,7.8964545590159
2019-04-16,2.7981195854298897,291.92122341467075,206.17198057481502,7.855503354333852
2019-04-17,2.7725708264024758,291.36407561460953,207.53412772593992,7.79512389691183
2019-04-18,2.7744235388562326,291.5820899711552,212.0109560231943,7.800457586332984
2019-04-22,2.768543994139697,291.5820899711552,213.58197602124255,7.787233033254922
2019-04-23,2.7938244265893046,290.97649453630606,218.89616961818749,7.8408844353270375
2019-04-24,2.798118603663913,291.8243281450948,211.80383557066475,7.85509502156675
2019-04-25,2.7873374533844277,292.0665663190344,209.47023552300672,7.83218655312231
2019-04-26,2.8115122300649946,294.00447171055157,202.22612882915055,7.896923389583314
2019-04-29,2.7970096638777044,292.69638557127746,202.3373139067209,7.857308752446972
2019-04-30,2.8141176354946738,293.59266681485417,208.1406293811736,7.900568331990604
2019-05-01,2.8544983306572944,291.654761423337,208.4944039635278,7.980832811831816
2019-05-02,2.8697984690114517,290.5404658232146,212.51791644316117,8.00895637320861
2019-05-03,2.895749491276745,292.2603568581861,223.2950379891867,8.076377111162753
2019-05-06,2.8884882651490438,292.6479379364896,225.0028964976651,8.062317696605737
2019-05-07,2.8702924377537182,293.6168906322482,229.67365038112447,8.02702613811211
2019-05-08,2.869837272184589,292.89017611042925,228.27994452904994,8.022034362088329
2019-05-09,2.8319746538454837,293.5926668148542,232.62787345336278,7.941212825092346
2019-05-10,2.826906821106912,294.1498146149154,239.6029887659748,7.9328581448577555
2019-05-13,2.7931929092043983,297.153567971767,298.23310880015765,7.8733733409460545
2019-05-14,2.829236047977354,296.6448678064937,292.36589323992393,7.951955545501034
2019-05-15,2.8543372518643935,296.475301084736,315.67737271448937,8.007486751840746
2019-05-16,2.86512563315569,294.34360515406706,320.2491424693698,8.020184143129791
2019-05-17,2.8538506470241702,292.26035685818607,291.6146396629491,7.983582256391527
2019-05-20,2.846688596045165,292.2361330407921,318.6707972931457,7.967421373809797
2019-05-21,2.8621752157303666,291.5578661537611,319.1865446772664,7.998398605431604
2019-05-22,2.866846046784121,291.2671803450335,304.470060189837,8.007245885530462
2019-05-23,2.837423022045891,293.51999536267226,312.09269394552155,7.953888347740931
2019-05-24,2.8565517655746935,293.83490498879377,318.1632488689623,7.998492535110753
2019-05-28,2.8640078254595065,292.6963855712774,344.58077189741914,8.008996080276262
2019-05-29,2.862085204725819,292.7932808408533,342.0601097044941,8.005225166951146
2019-05-30,2.868334183567891,294.7796338671584,321.6359813889595,8.030069561459287
2019-05-31,2.853269557905525,298.75233991976864,335.56543131290243,8.017974156508508
2019-06-03,2.7922611414861356,303.0641794158944,332.68798864417164,7.903966731834439
2019-06-04,2.8616826058071574,303.1610746854702,296.9548414790627,8.061679484145701
2019-06-05,2.8962046481579766,303.9362368420771,307.1945264002654,8.14360407577338
2019-06-06,2.9222297008976477,304.92941335522966,306.46505962160995,8.20746846469936
2019-06-07,2.950527247553998,306.64930439020117,314.59594840380834,8.280308889820827
2019-06-10,2.9419027146504946,303.59710339856156,312.6320735109539,8.244462463800659
2019-06-11,2.909307765659726,303.23374613765213,312.4633176159803,8.169413076169993
2019-06-12,2.923539930569364,304.80829426825983,323.3697206118421,8.209868484937203
2019-06-13,2.9408826114499487,306.6735282075951,329.2051597946988,8.258877620827482
2019-06-14,2.9257154866967077,306.57663293801926,338.0159075208719,8.224280676117912
2019-06-17,2.9449799213330485,306.3828423988675,360.4797156328897,8.266563302147404
2019-06-18,2.9537836663669124,307.9331667120813,348.5596579685953,8.294698911612223
2019-06-19,2.959283425479701,309.79840065141656,357.16938573471316,8.317102921146367
2019-06-20,2.970920359677644,317.5984698522733,366.6621678972162,8.385148935848546
2019-06-21,2.9351446159515757,319.70594196554816,385.8861095263378,8.31549812578258
2019-06-24,2.9596818754601095,324.45381017476535,419.8496519944793,8.395809183614535
2019-06-25,2.9045963261999512,325.0836294270084,437.67002920108865,8.27405859092152
2019-06-26,2.8937436151337055,322.1040998875508,466.47810921244456,8.234159436255549
2019-06-27,2.9375124848571095,321.78919026142927,408.0523633720823,8.332184987775703
2019-06-28,2.9629803248609696,322.661247687612,454.77231591004966,8.394492219942721
2019-07-01,2.9796557019697163,316.41150279996907,404.1839555649039,8.399767751702957
2019-07-02,3.0115121583104427,323.16994785288523,405.42735550735676,8.507494696331038
2019-07-03,3.037330607247972,323.70287183555246,427.2348400518212,8.568650064593061
2019-07-05,3.0717755735475487,320.09352304385163,415.91682646205703,8.627280136321732
2019-07-08,3.076228645246057,318.03449856536463,459.1788901430704,8.626186408658738
2019-07-09,3.090517256665106,319.148794165487,462.59867551525014,8.664284965270147
2019-07-10,3.077957796534461,324.1873481834317,438.105245480153,8.663473982275637
2019-07-11,3.0661729638712245,321.4500568179136,413.2194953025739,8.622307441043493
2019-07-12,3.1033790755785597,323.4606336616127,428.8401896422507,8.716794539899839
2019-07-15,3.110407064094369,323.4606336616127,379.72634737781124,8.73258675359443
2019-07-16,3.1211721142835636,320.72334229609464,340.53254615642294,8.741985451441662
2019-07-17,3.0939051877602943,326.004134487979,350.38058241611355,8.709676448410436
2019-07-18,3.131995535752087,330.60665979283226,374.460767361119,8.82005183196989
2019-07-19,3.116507107417475,325.73767249664536,372.00665896079647,8.759178762685668
2019-07-22,3.1546276310727177,325.68922486185744,362.37567419481195,8.844630698771214
2019-07-23,3.1213605016256047,323.84821473991616,358.9905343322103,8.760014711671747
2019-07-24,3.1128796153217335,325.4954343227058,350.1521354422468,8.749884984391896
2019-07-25,3.12885024366412,323.1941716702791,354.53372720486266,8.773425620378905
2019-07-26,3.1222492446948285,323.7270956529463,352.4604705616857,8.761511390638642
2019-07-29,3.070604796401016,325.88301540100923,340.5393759649256,8.657243358534132
2019-07-30,3.0734544038250338,326.9730871837376,342.20794719332855,8.669462349494243
2019-07-31,3.205442273808878,322.68547150500586,356.75775492017385,8.944570095872352
2019-08-01,3.1962957033218244,330.43709307107457,366.496821767118,8.96712547341338
2019-08-02,3.16548170178226,329.1774545665884,366.23488603652567,8.891130558470703
2019-08-05,3.1038661745036715,333.77997987144175,406.6569741088409,8.777542137863634
2019-08-06,3.2517133108152767,336.49304741956587,393.35201548218726,9.126293524128503
2019-08-07,3.355833382676985,341.6042728896925,407.5714300343374,9.387798250282644
2019-08-08,3.398062346543993,343.324163924664,398.6474781587793,9.491758242805203
2019-08-09,3.429662049295718,342.18564450714763,399.0652320604971,9.556076589305865
2019-08-12,3.380358304978814,345.4679717640299,387.5242838301276,9.46450930344658
2019-08-13,3.4158098846079,343.4452830116338,372.5664126491771,9.532833900846517
2019-08-14,3.327619001903815,345.79499329884845,346.47230321221775,9.348979520182313
2019-08-15,3.3933131884372028,348.09625595127505,349.25475850188496,9.509077785151124
2019-08-16,3.4321463355649255,345.8676647510303,351.0306344347827,9.58395959861376
2019-08-19,3.439543179725951,341.8222872462382,365.28491449513274,9.578064211617876
2019-08-20,3.4436304951080223,344.48690715957434,365.65936492085024,9.602102586827653
2019-08-21,3.4832019176347515,343.3968353768459,340.7439223332822,9.684297425027111
2019-08-22,3.4816151939872704,342.5247779506632,347.1960333994987,9.675849527409436
2019-08-23,3.4484856778366275,349.23477536879136,354.91621542225323,9.640102253367953
2019-08-26,3.470985591941928,349.28322300357934,347.19420320559783,9.690687798205033
2019-08-27,3.4606126746203216,352.6261098039465,343.852787635079,9.686068920260821
2019-08-28,3.4514346994913567,351.63293329079397,326.883787019338,9.660061802392208
2019-08-29,3.453115511394459,349.11365628182165,319.90648241746413,9.649983361820222
2019-08-30,3.4656816038158933,348.21737503824494,321.3581898791694,9.673121961709375
2019-09-03,3.4243064338675344,353.0621385170379,354.0207252014972,9.607652131215463
2019-09-04,3.4669752032232033,355.2665058998887,351.032992034805,9.715422702878769
2019-09-05,3.4984707243214315,346.7397221772131,346.20775989358833,9.73939387782025
2019-09-06,3.491112362533417,343.78441645514937,341.3904528447733,9.706403908289937
2019-09-09,3.3971101759832587,342.5005541332692,344.4776368923308,9.490069392009607
2019-09-10,3.3061511160265864,339.56947222859947,339.8718271220198,9.270545905535652
2019-09-11,3.327724907996463,341.6284967070864,340.6234311464693,9.330183384827874
2019-09-12,3.362382611293748,342.3309874115114,348.34648040737284,9.411758366862214
2019-09-13,3.347950933347939,339.4968007764175,345.6385953146156,9.363857264768974
2019-09-16,3.36249798392427,342.3309874115114,355.2944647334444,9.412040756131697
2019-09-17,3.3908394385160627,343.00925429854243,360.6523260389444,9.479235349462368
2019-09-18,3.3921885784406944,340.8533345504796,360.0083926287107,9.470336623790269
2019-09-19,3.3904156835472263,342.23409214193555,366.1830108299136,9.474049607687773
2019-09-20,3.382761753727685,346.2794696467277,360.0129921233959,9.479336923087336
2019-09-23,3.395523827757492,348.21737503824494,344.26565412481995,9.518556879792103
2019-09-24,3.370024988854041,350.0583851601862,299.8674211174196,9.471437694266308
2019-09-25,3.3818734651473807,343.5664020986037,299.7814868362741,9.462947383257553
