,StockV11b,CryptoV5D,HybridV6_w20,HybridV6_w25
2019-04-29,2.785642020168252,45.53144810591718,6.2789963375837505,7.6085638672816485
2019-04-30,2.803545736646932,45.67087238630442,6.315126587868299,7.65106450436843
2019-05-01,2.844066557779876,45.369414482764455,6.379809923430004,7.721377016019663
2019-05-02,2.8590466723248986,45.19607618822897,6.401817699218496,7.744504163189135
2019-05-03,2.886004609899316,45.46362007762069,6.457687140220759,7.810732476060562
2019-05-06,2.879445769706715,45.46362007762069,6.445946358429562,7.7974192576958234
2019-05-07,2.861484025302006,45.614149404920155,6.418047419798993,7.76739379866356
2019-05-08,2.8608820356250977,45.501252409445556,6.413790264421202,7.761362080411543
2019-05-09,2.823089435677784,45.61038617173767,6.349085371538101,7.689119541455278
2019-05-10,2.8182527980504792,45.69694053493486,6.342793070608797,7.6828874358524875
2019-05-13,2.785404453189201,45.69694053493486,6.283649971931146,7.615726107334201
2019-05-14,2.822211686711902,45.618711485351945,6.347925906465654,7.687944245160325
2019-05-15,2.8488129752119944,45.59263513549097,6.395067050491639,7.741193734949132
2019-05-16,2.859064203860684,45.26481816581018,6.404280493153444,7.748170743801988
2019-05-17,2.847839825176271,44.94445158180395,6.375101083993819,7.711647253355388
2019-05-20,2.8398785745720936,44.94445158180395,6.360843603103792,7.6954785886505945
2019-05-21,2.855023445813889,44.84013753635547,6.385028499500721,7.721792955537025
2019-05-22,2.8605103804901746,44.79543151687755,6.393572181051692,7.730998393122398
2019-05-23,2.8329193486011603,45.141903167831444,6.35412711456664,7.690020338473887
2019-05-24,2.8519547429453005,45.19033468893252,6.389647063642489,7.730836931627026
2019-05-28,2.860769046598385,45.19033468893252,6.405445431998592,7.74875673147038
2019-05-29,2.8589715597732988,45.205294660690846,6.402649777703553,7.7457464843579045
2019-05-30,2.8664556138028465,45.51197408173632,6.424745478305685,7.774090840241076
